id,annearn,occprest,sei,age,yearsed,gender,ln_earn,literacy,unemp,parented,Ethnicity,Language,Education
8.14E+10,15600,51,64,36,13,0,5.707110264748875,269.40683333333334,0,10,5,2,3
3.16E+10,10400,28,17,36,10,1,5.303304908059076,187.64473333333333,0,6,1,5,1
5.18E+10,21600,50,47,40,12,1,6.066108090103747,303.71133333333336,0,11,5,5,3
8.54E+10,34840,65,64,44,16,0,6.505784060128229,348.257,0,13.5,5,2,5
6.67E+10,18000,59,61,52,12,1,5.860786223465865,296.938,0,10,5,5,3
2.01E+10,13000,44,51,28,13,0,5.5254529391317835,289.75363333333337,0,12,5,5,3
3.21E+10,15600,31,28,28,12,0,5.707110264748875,260.62486666666666,0,11,2,1,3
2.23E+10,24990,66,89,34,16,0,6.206575926724928,330.8303,0,15,5,5,5
6.71E+10,20800,36,37,34,12,1,5.993961427306569,331.7928,0,11,5,5,3
8.07E+10,17450,36,26,46,13,0,6.423246963533519,318.448,0,7.428539154051201,5,5,3
2.06E+10,52000,49,64,44,18,0,6.90875477931522,333.5106,0,13,5,5,6
7.53E+10,17500,29,31,34,12,1,5.860786223465865,214.4895,0,10.215677912417174,1,5,3
4.13E+10,31200,29,32,32,16,1,6.398594934535208,280.0398666666667,0,9,1,5,5
5.18E+10,41600,69,87,43,16,1,6.621405651764134,383.0689,0,10,5,5,5
7.61E+10,10400,42,36,27,11,0,5.214935757608986,203.15716666666665,0,4.5,3,3,1
4.14E+10,10920,29,33,28,12,0,5.351858133476067,185.29096666666666,0,6,2,1,3
3.33E+10,38400,42,45,30,16,0,6.673297967767654,310.9966,0,14,5,5,5
3.27E+10,NA,57,81,55,18,0,7.105947077972181,190.8433,0,10,1,5,6
3.15E+10,10951,53,57,42,13,1,5.707110264748875,278.2472333333333,0,12,1,5,3
1.15E+10,1600,42,36,42,9,1,6.023447592961033,257.1385333333333,1,9.261238308284662,5,5,1
7.53E+10,17850,60,61,50,13,1,5.849324779946859,279.17796666666663,0,12,5,5,3
6.86E+10,10920,42,32,30,12,1,5.3471075307174685,314.3337333333333,0,12,5,5,3
5.21E+10,34300,52,65,39,18,0,6.493753839851686,373.3473333333333,0,12.5,5,5,6
4.07E+10,25440,56,66,43,13,1,6.2166061010848646,296.4871333333333,0,12.5,1,5,3
6.86E+10,NA,23,28,46,12,0,NA,302.33570000000003,1,12,5,5,2
2.11E+10,27300,34,29,33,16,0,6.26530121273771,247.60293333333334,0,9.5,1,5,5
4.18E+10,15600,28,33,50,16,1,5.707110264748875,331.8933,0,11,5,5,5
8.06E+10,34320,46,62,49,12,0,6.493753839851686,250.03856666666667,0,7.841082358561467,5,5,3
8.13E+10,23040,30,32,59,4,1,6.569481420414296,70.524,0,1.5,2,1,1
5.13E+10,29648,66,73,33,13,1,6.3578422665081,248.05123333333333,0,14.5,5,4,3
1.13E+10,27040,38,32,30,12,0,6.248042874508429,351.72526666666664,0,14,5,5,3
4.09E+10,44980,40,32,59,12,0,6.803505257608338,225.59543333333335,0,12,3,4,3
7.57E+10,30108,64,79,29,16,0,6.361302477572996,337.87283333333335,0,8,2,1,5
4.14E+10,25800,35,29,30,12,0,6.20455776256869,291.0887,0,9,5,5,3
6.46E+10,57980,40,37,34,12,0,7.02197642307216,390.6954,0,10,5,5,3
6.41E+10,6040,48,44,29,12,1,5.860786223465865,310.49966666666666,1,10.5,5,5,3
4.04E+10,15300,35,38,32,14,1,5.707110264748875,348.17333333333335,0,16,5,5,4
5.15E+10,34736,49,64,28,14,0,6.5102583405231496,337.73126666666667,0,12.5,5,5,4
3.25E+10,17460,20,21,26,12,1,5.902633333401366,194.93186666666668,0,3,4,5,3
8.54E+10,NA,51,38,51,13,1,5.085944386663816,327.2371333333333,0,12,5,5,3
1.14E+10,20800,44,51,49,12,1,6.137727054086234,180.50506666666666,0,12,5,5,2
2.24E+10,15704,51,64,40,18,0,5.707110264748875,323.16366666666664,0,11.5,5,5,6
8.54E+10,51012,51,64,34,14,0,6.892641641172089,343.8879,0,13,5,5,4
7.31E+10,20800,31,34,37,12,0,5.993961427306569,267.0241,0,3,1,5,3
2.11E+10,192,32,26,34,7,0,1.791759469228055,81.16653333333333,1,1.724947589281888,2,1,1
2.11E+10,15600,44,51,29,12,0,5.707110264748875,213.46646666666666,0,12.852509220730841,2,1,3
6.12E+10,14300,64,86,32,18,1,5.62040086571715,362.28496666666666,0,14.5,5,5,6
6.41E+10,12636,22,28,59,12,0,5.5053315359323625,282.86173333333335,0,16,5,5,3
3.09E+10,29432,50,49,54,13,0,6.340359303727752,305.34653333333335,0,12.5,5,5,3
6.09E+10,12600,30,28,46,6,1,5.860786223465865,84.58016666666667,1,6.5,2,1,1
3.15E+10,16380,35,29,28,12,0,5.755742213586912,268.73583333333335,0,11,5,5,3
6.10E+10,24700,54,60,32,16,1,6.16541785423142,311.01783333333333,0,12.5,5,5,5
6.62E+10,18200,28,29,52,9,1,5.860786223465865,245.79096666666666,0,11,5,5,1
5.13E+10,42000,57,75,39,16,1,6.68586094706836,378.68123333333335,0,8.5,5,5,5
5.08E+10,28000,51,45,44,16,0,6.621405651764134,303.7779333333333,1,15,5,5,5
3.18E+10,20800,30,32,38,13,0,5.993961427306569,226.15306666666666,0,12,1,5,3
7.67E+10,NA,23,35,28,9,1,NA,241.59513333333334,1,4,1,1,1
2.07E+10,96720,51,64,38,16,0,7.550135342488429,388.2586,0,18,5,5,5
4.17E+10,5200,20,21,49,12,1,4.61512051684126,225.67156666666665,1,10,5,5,2
3.02E+10,120952,51,64,50,16,0,7.696667081526462,372.97183333333334,0,12,5,5,5
3.16E+10,19552,42,29,35,14,1,5.932245187448011,262.9388,0,12,2,1,4
1.04E+10,5460,35,33,37,14,1,5.303304908059076,298.1847333333333,0,10,5,5,4
1.15E+10,36400,65,64,32,14,0,6.55250788703459,330.9920333333333,0,12,5,5,4
3.06E+10,27040,50,41,45,9,0,6.274762021241939,258.8253666666667,0,3,1,5,1
4.16E+10,NA,51,62,42,13,1,5.5254529391317835,338.9321,0,14.5,5,5,3
2.06E+10,57200,53,80,40,16,1,7.00397413672268,254.80226666666667,0,13,5,5,5
5.16E+10,17500,66,73,39,16,1,5.993961427306569,357.16326666666663,0,13,5,5,5
5.42E+10,29016,58,81,31,16,1,6.55250788703459,374.2871,0,14,5,5,5
8.07E+10,41600,27,32,40,12,0,6.68586094706836,270.5611666666667,0,8.5,5,2,3
1.20E+10,12896,32,23,27,13,0,5.5254529391317835,311.2385,0,13.5,5,5,3
1.03E+10,26000,24,37,49,13,0,6.2166061010848646,360.60586666666666,0,9,5,2,3
4.12E+10,7008,24,29,29,12,0,4.795790545596741,224.1021,0,8,1,5,3
3.01E+10,5520,22,37,50,16,0,5.7899601708972535,268.29226666666665,0,12,5,5,5
8.14E+10,NA,20,21,42,10,1,NA,288.28273333333334,1,6,2,1,1
8.06E+10,17160,47,38,35,12,1,5.796057750765372,302.26016666666663,1,10,5,5,3
8.12E+10,26000,42,39,36,12,0,6.2166061010848646,219.3599,0,11,2,1,3
7.34E+10,12672,25,37,40,12,1,5.5254529391317835,125.4525,0,18,1,5,2
2.21E+10,26000,66,73,28,14,1,6.2166061010848646,340.09243333333336,0,12.5,5,5,4
7.62E+10,11040,34,38,36,13,1,5.351858133476067,258.7760333333333,0,11,1,5,3
5.16E+10,20000,33,62,32,18,1,5.981414211254481,334.3903666666667,0,15,5,5,6
2.08E+10,28600,36,31,27,12,0,6.311734809152915,315.95613333333336,0,12,5,5,3
6.03E+10,12116,47,38,25,12,1,5.44673737166631,318.83296666666666,0,12,5,5,3
6.86E+10,2520,46,38,31,16,1,4.48863636973214,382.65773333333334,0,15,5,5,5
3.15E+10,17160,47,61,36,14,1,5.802118375377063,258.0498333333333,0,11.5,1,5,4
3.25E+10,3780,28,17,51,13,1,4.795790545596741,291.94253333333336,0,8,5,5,3
8.43E+10,14800,39,34,28,8,1,5.652489180268651,297.70093333333335,0,8.5,5,5,1
5.08E+10,13000,35,27,45,12,1,5.5254529391317835,265.7142666666667,0,12,1,5,3
2.08E+10,9890,20,21,26,12,1,5.707110264748875,310.34366666666665,0,11,5,5,3
1.20E+10,12480,24,29,33,13,0,5.5254529391317835,315.6167,0,12.5,5,5,3
6.86E+10,23400,30,33,44,12,0,6.111467339502679,370.61490000000003,0,12,5,5,3
5.16E+10,53976,44,51,50,13,0,6.946975992135418,244.49323333333334,0,10,5,5,3
1.07E+10,33800,56,69,38,16,0,6.478509642208569,336.07103333333333,0,12,5,5,5
7.68E+10,10868,43,37,43,14,1,5.351858133476067,331.72933333333333,0,14.5,5,5,4
6.41E+10,21390,72,96,48,16,0,6.040254711277414,140.6937,0,16,5,5,5
6.81E+10,19624,39,32,39,12,1,5.902633333401366,259.84003333333334,0,11.5,5,5,3
4.13E+10,13760,35,27,31,12,0,5.860786223465865,189.6069,0,7.5,1,5,3
1.05E+10,31200,60,63,25,13,1,6.398594934535208,300.30966666666666,0,14.5,5,5,3
1.07E+10,33904,51,70,48,18,0,6.481577129276431,336.07103333333333,0,12,2,1,6
7.56E+10,5200,42,29,33,11,1,4.61512051684126,146.48393333333334,0,11,2,1,1
3.33E+10,10400,42,39,37,11,0,5.860786223465865,211.49983333333333,1,10,3,3,1
7.29E+10,50024,52,69,45,16,1,6.870053411798126,346.6455666666667,0,13,5,5,5
6.04E+10,10500,28,32,29,12,1,5.332718793265369,346.60156666666666,0,13,5,5,2
5.13E+10,52000,24,32,47,12,0,6.90875477931522,298.7595333333333,0,16,5,5,2
4.20E+10,99996,44,38,46,13,0,7.562161631225652,232.08626666666666,0,12,1,5,3
6.48E+10,9300,42,29,56,12,1,6.111467339502679,258.98473333333334,0,8.5,5,5,3
3.01E+10,7852,35,33,26,6,1,5.303304908059076,97.23166666666667,1,3,1,5,1
7.33E+10,46800,62,83,36,16,0,6.803505257608338,323.3045333333333,0,12.5,5,5,5
6.05E+10,39260,66,73,38,14,1,6.6293632534374485,322.0416,0,12,5,5,4
5.06E+10,36400,51,64,40,18,0,6.55250788703459,371.73543333333333,0,12,5,5,6
4.01E+10,38400,26,38,39,13,1,6.698268054115413,299.3455333333333,0,4,5,5,3
3.22E+10,16900,51,64,50,14,1,5.786897381366708,339.0384,0,12,5,5,4
5.44E+10,20800,47,38,45,14,1,5.993961427306569,341.4139666666667,0,17,5,5,4
2.02E+10,13000,57,73,48,18,1,5.5254529391317835,313.41136666666665,0,8,5,5,6
7.33E+10,39000,51,70,50,18,0,6.621405651764134,343.1440333333333,0,10,5,5,6
2.16E+10,31200,52,64,53,13,0,6.398594934535208,368.1779,0,11,5,5,3
6.86E+10,20800,42,54,32,16,0,5.993961427306569,342.4309,0,12,5,5,5
7.67E+10,11500,32,30,33,16,0,5.407171771460119,294.5292333333333,0,13,5,5,5
8.56E+10,12838,36,33,33,14,1,5.5254529391317835,308.49830000000003,0,12,5,5,4
7.63E+10,780,24,29,35,13,0,4.7535901911063645,280.1992,1,12,1,5,3
7.64E+10,2048,28,32,31,10,1,4.174387269895637,295.8608,0,9.738774763800302,5,5,1
8.01E+10,14560,36,45,45,18,0,5.707110264748875,294.9913,0,15.5,5,5,6
3.12E+10,13312,35,38,25,14,0,5.545177444479562,364.9214666666667,0,17,1,5,4
6.51E+10,10000,28,31,36,10,1,5.902633333401366,220.041,0,13,5,5,1
3.27E+10,20800,31,32,33,12,0,5.993961427306569,193.98596666666668,0,7.413482206072414,1,5,3
4.15E+10,13200,64,79,55,18,1,6.329720905522696,303.75626666666665,1,9,5,5,6
2.12E+10,5096,48,62,39,16,1,4.564348191467836,357.79366666666664,0,13,5,2,5
4.15E+10,19712,47,38,53,13,1,6.2166061010848646,310.8203,0,12.5,5,5,3
3.13E+10,22100,51,64,38,13,1,6.054439346269371,313.6141666666667,0,15.5,5,5,3
7.69E+10,9360,28,17,39,6,1,5.187385805840755,98.5064,0,0,1,4,1
2.11E+10,20800,74,81,34,18,0,5.993961427306569,219.00206666666665,0,11,1,5,6
8.53E+10,23400,52,86,50,16,0,6.111467339502679,354.13143333333335,0,17,5,5,5
2.06E+10,NA,24,29,43,12,0,6.546961554899202,200.7876,0,8,5,5,2
5.18E+10,18200,32,28,39,12,0,5.860786223465865,269.0123,0,10,1,5,3
2.04E+10,50700,48,62,38,18,0,6.878326468291325,401.1811666666667,0,9.5,5,5,6
1.14E+10,NA,51,33,57,12,1,6.336015632428925,204.68046666666666,0,1.5,2,1,2
3.29E+10,12480,36,27,30,10,0,5.4638318050256105,290.61243333333334,0,2.5,5,5,1
4.20E+10,14300,50,52,32,13,0,5.62040086571715,287.13126666666665,0,9.5,1,5,3
7.33E+10,55120,73,87,44,16,0,6.966967138613983,399.81496666666663,0,12,5,5,5
6.72E+10,9750,42,29,35,12,1,5.220355825078324,346.2112666666667,0,10.5,5,5,3
5.08E+10,12720,29,33,42,14,1,5.564520407322694,252.2696,0,12,1,5,4
6.50E+10,NA,44,42,36,12,1,5.7609766195551515,150.62890000000002,0,8.5,5,5,3
6.71E+10,32760,51,64,52,16,1,6.7464121285733745,317.0497,0,10,3,3,5
3.26E+10,2380,28,32,27,9,0,5.198497031265826,173.68306666666666,1,7,1,5,1
8.07E+10,NA,58,69,51,18,1,6.409128302404408,380.3799,0,12,5,5,6
2.07E+10,22400,29,32,57,11,1,6.68586094706836,231.6718,0,11.842469951124968,2,5,1
8.42E+10,57200,69,74,35,16,0,7.0909098220799835,384.1936,0,13.5,5,5,5
4.20E+10,2608,43,37,35,14,1,4.3694478524670215,248.12156666666667,0,6.378518287009353,1,5,4
7.62E+10,14300,29,33,46,10,0,5.673323267171493,290.3668666666667,0,6,1,5,1
5.54E+10,9256,34,19,32,13,1,5.187385805840755,319.30103333333335,0,12,5,5,3
3.17E+10,15600,35,27,50,11,0,5.707110264748875,237.33073333333334,0,8,5,5,1
6.71E+10,26988,22,37,57,12,1,6.398594934535208,282.22816666666665,0,12,5,5,3
6.04E+10,10472,60,75,37,13,1,5.313205979041787,319.66113333333334,0,15.5,5,5,3
3.01E+10,26000,66,80,43,18,1,6.2166061010848646,285.2155,0,12,1,5,6
5.17E+10,20800,42,29,47,14,0,5.993961427306569,276.1946666666667,0,8,1,5,4
6.12E+10,3900,43,42,26,13,1,5.017279836814924,244.41923333333332,0,6,5,2,3
5.15E+10,44200,48,67,43,16,0,6.7464121285733745,317.04173333333335,0,10,5,5,5
3.25E+10,31200,51,63,36,13,0,6.398594934535208,290.27363333333335,0,10,5,5,3
7.61E+10,14100,65,76,26,16,1,5.993961427306569,381.52913333333333,0,12.5,5,5,5
2.07E+10,35984,52,69,37,16,1,6.55250788703459,313.71183333333335,0,14,5,5,5
4.07E+10,4185,42,39,39,14,0,6.55250788703459,316.04286666666667,0,15,5,5,4
8.01E+10,26000,35,38,29,12,1,6.206575926724928,323.69773333333336,0,16,5,5,3
4.02E+10,55120,51,64,53,12,0,7.0909098220799835,269.76529999999997,0,7.5,5,5,3
6.47E+10,NA,40,37,57,13,0,6.394799856103309,349.8427666666667,0,13,5,5,3
6.68E+10,46800,73,81,34,18,0,6.803505257608338,374.0785333333333,0,14,5,5,6
3.03E+10,29276,64,87,28,16,1,6.342121418721152,384.13436666666666,0,14.5,5,5,5
4.06E+10,32448,74,87,50,18,1,6.7464121285733745,389.6814,0,15,5,5,6
3.06E+10,54080,51,64,38,14,0,6.946975992135418,341.2181,0,12,5,5,4
6.09E+10,20800,64,79,38,18,1,5.993961427306569,402.71926666666667,0,14,5,5,6
6.11E+10,12168,27,34,30,12,0,5.455321115357702,245.65146666666666,0,12.5,1,5,3
7.31E+10,2210,39,37,31,16,1,4.912654885736052,322.3374333333333,0,10,5,5,5
6.12E+10,14450,31,29,29,12,0,5.638354669333745,268.0129,0,9.5,2,1,3
3.03E+10,23608,52,63,46,16,1,6.111467339502679,286.30466666666666,0,2.5,1,5,5
5.14E+10,35984,36,43,55,12,1,6.621405651764134,310.86353333333335,0,5,5,5,3
3.18E+10,15600,46,38,25,16,1,5.707110264748875,365.1657666666667,0,16,5,5,5
6.87E+10,30160,24,47,35,11,0,6.359573868672378,251.8853,0,6.5,5,5,1
5.19E+10,39000,48,67,43,18,0,6.621405651764134,349.25773333333336,0,8,5,5,6
2.09E+10,NA,33,39,54,13,1,5.3544368602811465,226.53686666666667,0,6.5,1,5,3
1.20E+10,25012,31,33,40,12,0,6.1779441140506,251.2311,0,8,5,5,3
8.07E+10,25012,46,61,34,13,1,6.1779441140506,320.9543333333333,0,17,5,5,3
7.30E+10,12480,40,53,27,18,1,5.484796933490655,253.55233333333334,0,12,1,5,6
5.53E+10,NA,71,88,28,8,0,6.862601487762415,241.59513333333334,0,10.5,5,5,1
8.53E+10,1800,36,29,27,12,0,4.663439094112067,264.6381666666667,1,12,5,5,2
5.16E+10,13000,40,37,28,13,1,5.5254529391317835,352.483,0,14,5,5,3
1.13E+10,9100,20,21,32,12,0,5.5254529391317835,83.7144,0,8,1,5,3
6.85E+10,NA,21,38,33,10,1,5.599957784443314,233.96513333333334,0,12,5,5,1
3.05E+10,NA,32,62,38,13,1,5.599556126595916,362.1400333333333,0,9,5,5,3
2.20E+10,60008,65,76,37,18,0,7.10002716662926,354.8039,0,12,5,5,6
1.02E+10,27300,27,37,26,13,1,6.26530121273771,393.0368,0,16,5,5,3
7.28E+10,21008,64,79,45,18,1,6.003887067106539,219.00206666666665,0,12,1,5,6
8.15E+10,40040,61,83,57,18,0,6.647688373563329,393.26846666666665,0,9,5,5,6
6.21E+10,29016,58,79,35,16,1,6.326149473155099,357.694,0,12,5,5,5
3.22E+10,8760,29,32,29,13,0,5.198497031265826,349.4393,0,12.5,5,5,3
1.07E+10,7280,35,49,26,16,1,5.017279836814924,280.2009333333333,0,9,1,5,5
3.28E+10,NA,38,52,49,8,0,5.599556126595916,244.74996666666667,0,11.5,5,5,1
5.15E+10,23400,49,64,37,16,1,6.111467339502679,316.5595,0,12,5,5,5
7.51E+10,7280,46,57,31,13,0,5.707110264748875,270.5077333333333,0,12.5,5,5,3
2.06E+10,9400,43,37,45,13,1,5.170483995038151,337.9166666666667,0,10,5,5,3
8.51E+10,12800,42,29,32,12,0,5.5254529391317835,258.28593333333333,0,13,5,5,3
8.13E+10,156,68,89,30,14,0,1.791759469228055,399.84406666666666,0,13,5,5,4
6.64E+10,14950,32,39,35,12,0,5.860786223465865,280.3867666666667,0,10,5,5,3
1.08E+10,26820,33,34,27,6,0,6.255750041753367,120.83030000000001,1,3.6848609145133766,2,1,1
4.12E+10,13000,44,51,28,10,1,5.786897381366708,229.09893333333335,0,10.5,5,5,1
6.41E+10,41600,73,84,51,18,0,6.68586094706836,282.2461,0,13,5,5,6
5.16E+10,18720,41,31,39,12,1,5.8888779583328805,312.8192,0,18,5,5,3
4.06E+10,18304,30,50,58,16,1,5.860786223465865,330.81356666666665,0,18,5,5,5
3.01E+10,187200,51,64,56,13,0,8.294299608857235,358.30566666666664,0,14,5,5,3
3.07E+10,40976,35,26,35,12,0,6.674561391814426,276.2843666666667,0,7.5,5,5,3
1.18E+10,26000,30,29,27,13,0,6.2166061010848646,246.53853333333333,0,16,5,5,3
8.15E+10,13676,42,30,30,11,1,6.2166061010848646,244.07743333333335,0,12,5,5,1
6.71E+10,21944,65,64,36,12,1,6.040254711277414,268.00373333333334,0,10,5,5,3
3.29E+10,29016,64,79,47,16,1,6.398594934535208,340.4662333333333,0,12,5,5,5
5.43E+10,5200,40,32,38,14,0,4.61512051684126,284.6054666666667,0,12,5,5,4
6.12E+10,26000,51,64,29,16,0,6.2166061010848646,413.35033333333337,0,15,5,5,5
7.31E+10,15600,46,38,37,13,1,5.707110264748875,348.6700666666667,0,18,5,5,3
3.05E+10,67600,59,74,53,16,0,7.170888478512505,337.6431666666667,0,12,5,5,5
7.61E+10,10400,68,65,25,13,1,5.5254529391317835,362.1361333333333,0,14,4,5,3
6.88E+10,13000,32,39,45,14,1,5.5254529391317835,291.0589333333333,0,10,5,5,4
2.02E+10,26000,51,37,49,14,0,6.2166061010848646,336.50966666666665,0,10.5,5,5,4
3.23E+10,6688,27,37,32,12,1,4.795790545596741,212.7708,0,11,2,5,2
1.06E+10,NA,27,32,41,12,1,NA,247.0684,1,9,1,5,3
7.27E+10,46800,64,87,29,16,1,6.803505257608338,303.7300666666667,0,10,5,5,5
2.07E+10,6864,21,35,34,12,0,4.897839799950911,195.17443333333333,1,12,2,5,3
8.07E+10,NA,68,65,55,13,1,7.145910253563306,322.59043333333335,0,14,5,2,3
5.09E+10,26000,25,38,31,13,0,6.2166061010848646,281.07730000000004,0,11,3,3,3
3.33E+10,NA,38,30,32,11,0,6.043648640453168,181.8039,0,7.829548566171653,1,5,1
7.33E+10,7800,36,27,41,12,0,5.424950017481403,258.43336666666664,1,10,5,5,3
3.15E+10,5980,29,32,37,12,1,4.709530201312334,271.755,0,9.5,1,5,2
7.29E+10,19500,47,38,35,13,1,5.929589143389895,315.6605666666667,0,12,5,5,3
5.51E+10,20800,37,32,31,13,0,5.993961427306569,308.97679999999997,0,11,5,5,3
3.17E+10,11960,25,29,29,13,0,5.442417710521793,266.2487,0,6.167741855850825,1,5,3
4.17E+10,10920,28,33,48,7,1,5.351858133476067,137.82753333333332,0,4.5,1,2,1
2.11E+10,17160,30,44,26,12,1,5.802118375377063,328.0477,0,18,5,5,3
6.74E+10,12116,23,38,32,12,0,5.455321115357702,122.29586666666667,0,7.4240961575357,1,5,3
8.01E+10,45500,51,64,40,18,0,6.775366090936392,341.92153333333334,0,16,5,5,6
5.19E+10,30969,66,73,36,14,1,6.3561076606958915,327.0124333333333,0,17,5,5,4
1.11E+10,26000,51,45,54,16,1,6.2166061010848646,326.2545666666667,0,8,5,5,5
2.09E+10,28600,66,80,26,16,1,6.311734809152915,303.19783333333334,0,13,3,4,5
6.12E+10,78000,53,80,40,16,0,7.313886831633462,361.70386666666667,0,14.5,5,5,5
7.61E+10,14300,51,52,44,18,0,5.62040086571715,268.72633333333334,0,8,5,5,6
2.13E+10,52000,48,64,35,14,0,6.90875477931522,315.9732,0,14.5,5,5,4
3.08E+10,14880,66,73,33,16,1,5.921578419643816,302.7972,0,12,5,5,5
8.07E+10,13692,43,35,27,16,1,5.786897381366708,317.85023333333334,0,15,5,5,5
2.04E+10,6032,36,26,49,9,1,5.303304908059076,199.14043333333333,0,4,1,5,1
1.10E+10,10400,22,39,56,13,0,5.303304908059076,247.5318,0,14,2,1,3
3.24E+10,NA,24,29,39,9,0,NA,137.51573333333334,1,8,1,5,1
3.33E+10,NA,44,34,30,12,0,5.220189962746895,275.1994666666667,0,7,5,5,3
1.10E+10,NA,44,51,45,12,0,7.081189999331041,313.6329666666667,0,12,5,5,3
7.67E+10,3640,44,38,32,12,1,4.574710978503383,307.62246666666664,0,12,5,5,3
6.72E+10,13671,33,31,35,11,0,5.602118820879701,275.9493,0,9,5,5,1
1.08E+10,NA,42,29,41,12,1,5.919792526177919,142.09813333333332,0,12.5,1,5,3
6.12E+10,20800,40,45,29,12,0,5.993961427306569,256.7937,0,10.5,5,5,3
4.09E+10,29016,46,43,44,16,0,6.326149473155099,265.6782333333333,0,12,4,5,5
6.09E+10,22204,40,37,27,13,0,6.054439346269371,256.5233,0,6.608116801568892,5,5,3
8.13E+10,NA,32,26,25,12,0,5.303304908059076,150.12843333333333,0,5,2,1,3
3.32E+10,13000,39,37,36,12,0,5.5254529391317835,226.21053333333333,0,5,3,4,3
4.16E+10,NA,25,34,25,13,0,5.654461747544011,326.3478333333333,0,18,5,5,3
8.57E+10,15300,30,29,28,12,0,5.707110264748875,310.34366666666665,0,12,5,5,3
5.06E+10,44980,59,63,26,16,0,6.763884908562435,362.9983,0,12,5,5,5
3.14E+10,17680,57,51,31,12,1,5.831882477283517,298.54086666666666,0,12,5,5,3
3.01E+10,18200,49,64,26,14,0,5.860786223465865,353.5652,0,14,5,5,4
6.42E+10,27600,42,39,36,16,0,6.261491684321042,289.7640666666667,0,12,5,5,5
6.66E+10,12376,50,49,33,12,1,5.476463551931511,284.22813333333335,0,8,5,5,3
1.12E+10,320,22,28,26,5,0,4.2626798770413155,138.72826666666666,1,5.5,2,1,1
3.03E+10,38376,63,83,31,14,0,6.621405651764134,324.63523333333336,0,12.5,5,5,4
2.09E+10,18200,40,39,26,16,1,5.860786223465865,310.33463333333333,0,17,3,3,5
8.13E+10,67600,49,64,45,16,0,7.234177179749849,332.15996666666666,0,16,5,5,5
8.07E+10,52335,75,92,34,18,0,7.059617628291383,360.8319333333333,0,17,3,5,6
6.48E+10,NA,36,29,33,12,0,5.642006762003266,261.52883333333335,0,10,5,5,3
1.10E+10,NA,64,87,38,16,0,6.661607284451081,304.6254,0,12,3,3,5
4.10E+10,10400,23,23,57,0,1,5.278114659230517,121.74010000000001,0,0,2,1,1
2.21E+10,67600,60,86,41,16,0,7.170888478512505,381.2162,0,13,5,5,5
6.83E+10,3000,24,29,44,12,1,5.3981627015177525,292.5251333333333,1,11.5,5,5,3
3.33E+10,3120,46,38,33,16,1,4.110873864173311,182.3363,0,11,2,1,5
1.05E+10,15600,64,79,35,18,1,5.707110264748875,338.2339,0,13.5,5,5,6
6.87E+10,5028,22,28,25,10,1,5.707110264748875,251.33653333333334,0,11.5,5,5,1
3.17E+10,7280,47,54,28,12,0,5.424950017481403,240.4915,0,12.5,1,5,2
6.88E+10,4940,28,32,30,10,0,5.017279836814924,252.81570000000002,1,16,5,5,1
3.01E+10,45760,46,42,38,12,0,6.803505257608338,302.1030666666667,0,7.5,1,5,3
2.10E+10,52000,64,85,59,18,0,6.90875477931522,327.65913333333333,0,0,1,5,6
4.13E+10,18200,42,36,48,12,0,5.860786223465865,301.3623,0,10.5,1,5,3
2.08E+10,35516,49,64,31,16,0,6.511745329644728,324.3308,0,13,5,5,5
1.08E+10,57600,66,73,49,16,0,7.017506142941256,343.8886,0,12,5,5,5
8.01E+10,12000,37,38,42,14,1,6.2166061010848646,217.3346,0,11.5,3,4,4
3.11E+10,NA,30,28,39,12,0,5.786897381366708,227.00816666666668,0,10.5,1,5,3
1.19E+10,NA,51,37,47,10,0,NA,234.33623333333333,1,8,5,2,1
8.13E+10,57200,51,64,57,16,1,7.00397413672268,343.6959,0,11,1,5,5
6.67E+10,34944,42,36,41,12,0,6.513230110912307,332.6756666666667,0,12,5,5,3
2.14E+10,31200,41,66,43,12,0,6.398594934535208,216.12306666666666,0,10,5,5,3
8.54E+10,NA,25,34,37,16,0,4.688767497300705,200.948,0,12,5,5,5
3.20E+10,2160,45,59,33,18,1,4.219507705176107,361.53026666666665,0,18,5,5,6
5.08E+10,90000,66,80,27,16,1,7.496097345175956,322.97723333333334,0,18,5,2,5
3.06E+10,12480,35,57,46,18,0,5.484796933490655,323.59456666666665,0,10,5,5,6
3.31E+10,20800,46,38,38,12,1,5.993961427306569,264.53493333333336,0,10,5,5,3
6.87E+10,26000,41,36,58,12,1,6.2166061010848646,220.34383333333332,0,6,5,5,3
6.05E+10,22048,47,38,53,12,1,6.040254711277414,273.1127666666667,0,4,5,5,3
4.06E+10,23400,47,62,49,13,0,6.111467339502679,250.447,0,13,5,5,3
7.32E+10,62400,64,87,33,16,1,7.0909098220799835,347.5788333333333,0,15,5,5,5
2.25E+10,7800,34,49,55,13,1,5.017279836814924,252.25753333333333,0,6,5,5,3
7.30E+10,8684,44,51,51,16,1,5.5254529391317835,160.7851,0,10.5,5,5,5
1.10E+10,14612,39,35,28,12,0,5.659482215759621,311.601,0,12,5,5,2
6.86E+10,5000,35,46,45,12,1,4.762173934797756,180.56213333333335,0,12,5,5,2
2.06E+10,24500,64,79,32,16,1,6.2166061010848646,393.46659999999997,0,13.5,5,5,5
8.01E+10,22360,22,23,37,16,0,6.054439346269371,202.06793333333334,0,14,5,5,5
